Type,Subtype,Name,File,Line,RawX,RawY,RawZ,id_a,id_b,id_c,id_d
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/coast/coastA/loot/loot.unity,262289,-6383628,756326,588817,793627546,1280417184,923632804,-794273438
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/coast/coastA/loot/loot.unity,262557,-5960086,777453,2473418,-2119211935,1266781780,1182170003,-832256602
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/coast/coastA/loot/loot.unity,262825,-1202002,1199533,-1042460,1266977571,1283126543,-853897800,1848575298
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/coast/coastA/loot/loot.unity,263093,-2614638,980615,672591,-1342569079,1326306658,793915837,162594233
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/coast/coastA/loot/loot.unity,263361,-192374,920584,811991,-2043060485,1094380423,1773277115,915937050
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/coast/coastTowerCellar/loot/loot.unity,167188,122879688,2549734,-74303824,340694184,1250896193,-621893957,-1109791827
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/coast/coastTowerCellar/loot/loot.unity,167456,122762712,2554387,-74264960,-774706022,1096989140,-1317449339,334372997
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/coast/coastTowerCellar/loot/loot.unity,167724,122744488,2591218,-74065336,2078414924,1145999757,-2007809859,1850370126
herb,artemisia,artemisiaHerbPickupView (2),ExportedProject/Assets/worlds/isolaSacra/coast/coastTowerCellar/loot/loot.unity,167992,125889760,2003164,-73849656,2063398796,1328597691,-985144166,1764777586
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,344287,4696592,895405,5595746,1963343070,1076524391,-111127923,-1425991087
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,344555,-3359834,2035154,4138958,1507540100,1221586535,-648830812,382328756
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,344823,3863740,747634,5799575,-1109515217,1181764074,-1500241495,-1102231541
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,345091,3840475,740425,5659721,-1899231938,1217983540,-2031850107,517144899
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,345359,4105961,734789,5494112,-120957691,1315251446,1399001258,459529951
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,345627,1316684,1528889,3797581,-1912916443,1082007680,-1192676696,-1589903436
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,345895,-6798058,1105100,3677745,336828332,1092503457,-358941269,38336665
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,346163,3861577,1156317,5738692,636030918,1129202670,295404942,-1740778686
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,346431,1906835,1799028,5545689,1236264681,1256348275,2021285035,1500378222
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,346699,-82378,1756626,6497599,-2043689654,1290600265,-354700403,1312334491
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,346967,2864120,1731067,6629327,1743820040,1247504509,1374357135,-1711263944
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,347235,697565,1762656,5442928,1371848976,1282613739,-331804015,-156886575
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,347503,1351745,2254831,4190601,-1628600683,1197112676,1012395700,-620175270
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,347771,3894877,738416,6274461,-593826207,1137650025,2019755930,248733677
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,348039,-5247861,2547515,5592612,905205741,1285585377,-185756535,1312842788
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,348307,-1769537,2189557,6567461,-1986753485,1325540597,-315823477,-772409887
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,348575,-1246298,1535115,2731900,-947958064,1216634171,1794822025,-1972402656
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,348843,-3434545,1999110,3191308,-1554230076,1337999042,-652600142,-984744564
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,349111,-6434325,1935585,2907832,-1497338045,1077802145,1702587296,-72017598
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,349379,4017023,742850,5452206,1560331322,1135370833,-1749474135,1322077605
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,349647,271515,1784152,6484492,-2029614460,1311216564,1616085686,1299481132
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,349915,-8754954,831258,2408939,-1609837023,1074227936,1865032581,945629757
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,350183,-6223299,1930042,3088056,-746190837,1133705839,1152914579,-1265772331
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,350451,1910143,811492,4918416,-1856105652,1110267203,1731768457,-936753574
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,350719,-7949264,3210209,6843953,728134352,1200726732,17527456,-581895032
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1076341,26987724,5562040,19153552,-1840666589,1088583894,1424361609,1852588258
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1076609,33209712,6244974,20790640,284584626,1082240288,1608312452,384817032
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1076877,25085360,6201068,20911458,-1908315982,1200398178,-2053642074,1605592501
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1077145,30230316,7922843,15622930,1211834453,1304273248,1329958826,1398067460
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1079289,25900080,5749066,19958182,-1976347418,1265959522,-1458028664,56832451
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1080093,27073478,5411128,20020658,-438707904,1261569988,451267213,-1447973368
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1080629,32338084,6585778,21401436,1611368827,1312630495,2120687530,201317982
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1080897,34589900,6207570,18461492,-1151831391,1158154808,38340242,594882290
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1081433,26809830,6344033,19743772,721382613,1128591909,1373543084,-509574911
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1082237,32067814,6549668,19458228,-933450165,1172245688,263908793,431132672
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1083041,25961278,6032388,20910208,1120499559,1254782890,1054826168,-1844696643
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1083845,29424354,6785597,28746056,-207801494,1270084572,23247506,-1170175731
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1085185,24224512,5889035,14819624,-664114841,1256315101,-343112555,-1538820421
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1085721,30980340,6311525,18788616,-1734230278,1125766811,-1090769497,757968607
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1085989,27710586,5089722,27601928,-831998464,1103463001,-1122206568,1209189476
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1086793,33826748,8284752,15150726,-1192735029,1284120033,-1998138945,-426149738
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1087865,34523268,5976582,17807034,1784580935,1122024493,387302309,-846233171
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1088133,34268776,6155141,19534316,1605801761,1142530117,-1243971966,-847860401
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1088937,28779624,5097783,28555408,-362698556,1295382208,576763552,755216432
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,550132,6719304,2220707,5863788,1685271594,1134045834,-651807061,-1468646027
herb,artemisia,artemisiaHerbView (2),ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,550400,5578573,2340056,4829449,-552544165,1223301251,1369436857,1993954066
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,550668,8629493,2369769,3598911,-49617967,1079665283,1466117046,1349272640
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,550936,5339218,3607162,8543273,-1781701838,1119823097,641007251,-1516120573
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,551204,7042893,2335244,4497657,-45321050,1313634182,570400147,1574524492
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,551472,3552739,3379757,11125804,1073271435,1078244011,1362372798,293435521
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,551740,4356702,2550333,4870242,-438636693,1206777836,-1984078191,897749922
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,552008,5258235,2550441,3222393,1209240866,1260486006,1029862305,1196925349
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,552276,4051323,3341000,10438817,192333581,1266434455,2049797775,-61298193
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,552544,6412501,2717450,3393519,1093336741,1080315259,525136514,-1310072822
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,552812,3413115,1541144,8767930,362017145,1303275711,1516640933,-2079283287
herb,artemisia,artemisiaHerbView (1),ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,553080,5470303,2349099,4918858,951060078,1259793180,1286140319,-688256576
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,553348,3042295,1530951,9652365,-1309150911,1290645657,279363209,-1944720150
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,553616,-379280,754105,9194722,1619550400,1333610131,457988747,-1527411553
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,553884,5907193,2874081,5358059,724429928,1165982751,-1705735519,248829223
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,554152,6044516,3676831,8708096,-273391995,1128834883,-196590951,370745255
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,554420,6516180,2394654,9142747,333324901,1100105249,-1241189993,-1468249200
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,554688,4966973,2553108,2574909,29943313,1086767869,1587369133,-1799814750
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,554956,4840239,2546192,3147552,-1978878050,1118935517,1276736949,1730147982
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,555224,5396041,2553018,3195890,-1513716593,1185183155,384990621,-600068641
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,555492,5231357,2495966,6985234,-1245538024,1319299251,752538276,377897018
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,555760,3614965,2262630,9982444,-219491623,1145131824,1578991020,399101033
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,556028,10011428,2739889,5856981,1972397531,1303382308,-2134528382,-2103646045
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,556296,8462008,3445883,7661158,-1859352809,1214554499,101449118,605230084
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,556564,10339220,2738809,6693829,-227848210,1221647392,-1428341321,64518985
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,556832,5062332,834672,3931306,2033394944,1118946994,1020758963,1474480346
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,557100,5501373,2542193,2658675,284405005,1191194852,-932337771,-1625104583
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,557368,3493724,3329622,10332406,182189616,1329879627,1904673669,929971601
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,557636,7842693,2602303,5269750,-1151800490,1193623608,-1695810128,1280276737
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,557904,4626841,2548564,4778885,506122824,1260389381,-460735089,-910710943
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,558172,3980394,1748631,9304474,-1959014746,1171779967,248915079,1883813140
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/sacrament/sacramentA/loot/loot.unity,390070,16214155,4872509,15747463,1558580384,1134750678,-1869945184,2027542773
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/sacrament/sacramentA/loot/loot.unity,390338,16193527,2854680,9536340,-1386958869,1170302526,180126602,1956584929
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/sacrament/sacramentA/loot/loot.unity,390606,12190351,2998554,13374587,1939381992,1299317095,-2063923306,2098865121
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/sacrament/sacramentA/loot/loot.unity,390874,16160582,4384078,15231399,-1173583123,1277378407,2064445114,-233056115
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/sacrament/sacramentA/loot/loot.unity,391142,15745177,2854679,9300718,193954704,1240820756,42540161,1273076339
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/sacrament/sacramentA/loot/loot.unity,391410,13238731,4884005,13471449,1584511057,1146112435,22586010,-1002655892
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/sacrament/sacramentA/loot/loot.unity,391678,15116534,4571136,13480755,1430270049,1169981351,2023105179,628327028
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/sacrament/sacramentA/loot/loot.unity,391946,14806062,4571136,13265959,-1173393631,1261074914,-1154647924,-860687090
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonDarakBossArena/interactives/interactives.unity,9773,3865894,2937209,-69185776,960294518,1259835741,-188201840,-857338745
herb,artemisia,artemisiaHerbView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonDarakBossArena/interactives/interactives.unity,10041,3383960,2934969,-69320376,-1347666422,1146001685,-1623807849,-977161683
herb,artemisia,artemisiaHerbPickupView,ExportedProject/Assets/worlds/isolaSacra/shipPrologue/shipPrologueInteriorA/interactives/interactives.unity,750941,200929904,1627848,65785240,-398681830,1273387782,-889648220,1389079335
herb,artemisia,artemisiaHerbPickupView (9),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,615848,17255632,4144496,36631452,-1081148758,1320827926,-506301039,-1347831923
herb,artemisia,artemisiaHerbPickupView (8),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,619064,17884936,4144496,36177232,269906178,1200852253,-131407450,-556659838
herb,dracaena,dracaenaHerbView (2),ExportedProject/Assets/worlds/isolaSacra/hills/LaraAndReedHouseInterior/interactives/interactives.unity,8637,99775808,2040070,66146796,-193244003,1180429367,-723578190,1746537873
herb,dracaena,dracaenaHerbView (1),ExportedProject/Assets/worlds/isolaSacra/hills/LaraAndReedHouseInterior/interactives/interactives.unity,8905,99697752,2030829,66184480,-145874792,1244344335,1713447304,-1922537027
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/LaraAndReedHouseInterior/interactives/interactives.unity,9173,99586608,2038104,66454028,372047010,1154967204,-1948019064,677882947
herb,dracaena,dracaenaHerbPickupView (3),ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/arenaEast/default/interactives/interactives.unity,121979,20192332,2773295,-4612613,875564258,1188591189,359766187,1920357704
herb,dracaena,dracaenaHerbPickupView (1),ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/arenaEast/default/interactives/interactives.unity,122247,19354648,2529674,-4286041,-719769699,1319935263,-1843693126,731040016
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/arenaEast/default/interactives/interactives.unity,122515,19277436,2521540,-4185582,-284708216,1221132932,187984027,938903606
herb,dracaena,dracaenaHerbPickupView (4),ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/arenaEast/default/interactives/interactives.unity,122783,20339824,2782703,-4498037,554441379,1134545445,-1858934889,-1150089740
herb,dracaena,dracaenaHerbPickupView (2),ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/arenaEast/default/interactives/interactives.unity,123051,17668732,2555357,-3749857,802568349,1089732216,-1180041845,-1924031584
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1645237,5166285,3706651,-3027706,695426930,1109017573,-190728787,346337396
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1645773,18946476,2508846,-1455972,-1184801802,1099690561,-222306901,-1067754331
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1646577,12913587,4067158,-9000896,249090608,1140848017,-399418990,1803577452
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1646845,14832585,2624189,-200696,-1109398858,1186864233,1434783362,819993933
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1647113,15412184,3406364,-8759485,605030059,1114574704,332919442,1205643498
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1647649,15706732,3490245,-10182970,1981125073,1089817523,540269716,-1621742276
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1648453,8146706,3969544,-78353,604030830,1144872047,-829517900,218232968
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1648989,11305605,3581548,-2729451,448883914,1254828395,1524359092,735009107
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1649525,13752347,3568432,2424616,1372855295,1327979496,506032574,1349677743
herb,dracaena,dracaenaHerbPickupView (6),ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1649793,19726040,793011,2165878,-887640912,1212459590,-740790634,-105417705
herb,dracaena,dracaenaHerbPickupView (4),ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1650061,14219496,3470398,-12599737,-118388960,1176782389,2110341785,812098491
herb,dracaena,dracaenaHerbPickupView (5),ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1651401,15269382,3537638,-12604325,1290820729,1310025945,-431768429,66832536
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1651937,11959350,4225385,597936,-1238467719,1191031983,751663266,-1160428991
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1652205,14384910,4009914,2018809,792499580,1316498618,1642754204,879986917
herb,dracaena,dracaenaHerbPickupView (1),ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1652741,16251336,3779624,-11873799,1518318740,1123689657,-446331991,991321783
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1653545,15970905,3342856,-7970675,1718650868,1276012956,-265996913,-1999812846
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1654081,13382011,3955955,-6785908,413039368,1294429678,1323436938,1128590104
herb,dracaena,dracaenaHerbPickupView (3),ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1654617,14137144,3477379,-13029199,1881675336,1073980417,851509940,-365025657
herb,dracaena,dracaenaHerbPickupView (2),ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1655153,16319493,3785429,-12245388,-1154597811,1091445616,750883222,-931855608
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1655957,12741097,3738823,-10362015,-732977428,1172679850,707387785,-1229015638
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1657565,15121875,2365482,1372564,-832388750,1279630775,-327096406,-1194922969
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1657833,12900387,3738441,-10125753,1353127565,1231041697,844940460,1887874998
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1658101,6955418,3288662,850058,-1962278404,1207397579,40184507,-1533956458
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1658369,14152158,3485279,-9619164,-1879794277,1142112302,1921106333,-1847738964
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1658905,11189173,3470764,2356675,1062184070,1232404788,-1979036286,-196702832
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1659441,5026038,3705078,-3077776,1689050881,1241440982,-1806017092,-402934851
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1659709,15127694,1790374,-2807325,-1940062778,1193442422,1546334397,-2109404743
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,851319,19278046,2083319,20256940,-2053357895,1338482248,498065814,1810021194
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,851587,13872297,3987853,28098684,1269575953,1086815604,692140441,735320885
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,851855,9029867,3647092,30949890,-1150406598,1100261788,1238901891,1475875834
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,852927,19464718,3243077,22044460,1951138663,1218551705,1592085910,-1083510764
herb,dracaena,dracaenaHerbView (1),ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,853463,12425371,3507689,24133310,1934763014,1174825942,-1451494478,-1614813666
herb,dracaena,dracaenaHerbPickupView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,853731,17579206,2089173,23046496,1200984265,1208658093,111721142,479302080
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,853999,10371387,3839221,26285282,-965625768,1305852198,1993287055,478168931
herb,dracaena,dracaenaHerbPickupView (3),ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,854267,11289701,6048391,26420992,237559354,1254730842,585174969,1618282781
herb,dracaena,dracaenaHerbPickupView (2),ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,854535,10974853,5891907,29126030,1841080602,1091979320,291102894,-813673357
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,854803,10771043,3108227,23948682,780254475,1181789787,-1554210890,642436534
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,855071,17779000,2937250,21880504,-34114292,1101430564,1936234634,-783160387
herb,dracaena,dracaenaHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,856143,15965880,4352901,26042696,1270232059,1280626331,1155728780,-370559342
